ts,symbol,session,price,ret,tick_count,trv,imb,spread,dayrise,status,detail
1772084901.000,233740,CLOSE,20330.0000,0.000,28,125303120,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084902.000,064760,CLOSE,235000.0000,0.000,7,6120500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084902.000,058470,CLOSE,105400.0000,-0.095,27,179331700,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00 | all=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00; ret10 cur=-0.09 thr=0.25 margin=-0.34; ret10_non_positive cur=-0.09
1772084902.000,001500,CLOSE,13370.0000,0.000,2,2633890,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084903.000,005930,CLOSE,216500.0000,0.000,221,2859493000,0.460,0.231,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084904.000,377300,CLOSE,69000.0000,0.000,27,13863550,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084906.000,035720,CLOSE,61600.0000,-0.081,52,256780950,0.151,0.162,0.000,NO_BUY,reject=ret cur=-0.08 thr=0.15 margin=-0.23 relax=0.00 | all=ret cur=-0.08 thr=0.15 margin=-0.23 relax=0.00; ret10 cur=-0.08 thr=0.25 margin=-0.33; ret10_non_positive cur=-0.08
1772084906.000,187660,CLOSE,18710.0000,-0.452,149,579462370,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.45 thr=0.15 margin=-0.60 relax=0.00 | all=ret cur=-0.45 thr=0.15 margin=-0.60 relax=0.00; ret10 cur=-0.45 thr=0.25 margin=-0.70; ret10_non_positive cur=-0.45
1772084906.000,009900,CLOSE,11510.0000,-0.087,7,9733730,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00 | all=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00; ret10 cur=-0.09 thr=0.25 margin=-0.34; ret10_non_positive cur=-0.09
1772084906.000,036810,CLOSE,41650.0000,0.240,5,8002200,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084907.000,064400,CLOSE,73900.0000,-0.068,8,1627150,0.525,0.135,0.000,NO_BUY,reject=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00 | all=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00; ret10 cur=-0.07 thr=0.25 margin=-0.32; ret10_non_positive cur=-0.07
1772084908.000,066570,CLOSE,146000.0000,0.000,31,77632350,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084910.000,002020,CLOSE,71400.0000,0.000,3,285600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084911.000,086520,CLOSE,184900.0000,0.054,27,279459800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00 | all=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00; ret10 cur=0.05 thr=0.25 margin=-0.20
1772084912.000,005830,CLOSE,210500.0000,0.238,16,24811500,0.400,0.238,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084912.000,124500,CLOSE,60300.0000,0.000,3,23577300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084913.000,122630,CLOSE,112490.0000,0.027,116,1289398820,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.03 thr=0.15 margin=-0.12 relax=0.00 | all=ret cur=0.03 thr=0.15 margin=-0.12 relax=0.00; ret10 cur=0.03 thr=0.25 margin=-0.22
1772084913.000,039030,CLOSE,416000.0000,0.000,14,67726500,0.127,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084914.000,241770,CLOSE,28550.0000,-0.698,7,48719850,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.70 thr=0.15 margin=-0.85 relax=0.00 | all=ret cur=-0.70 thr=0.15 margin=-0.85 relax=0.00; ret10 cur=-0.70 thr=0.25 margin=-0.95; ret10_non_positive cur=-0.70
1772084914.000,115180,CLOSE,33800.0000,-0.148,2,101450,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.15 thr=0.15 margin=-0.30 relax=0.00 | all=ret cur=-0.15 thr=0.15 margin=-0.30 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.15 thr=0.25 margin=-0.40; ret10_non_positive cur=-0.15
1772084914.000,229200,CLOSE,20990.0000,0.000,96,2203712425,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084920.000,035420,CLOSE,261000.0000,0.192,30,40380500,0.508,0.192,0.000,NO_BUY,reject=ret10 cur=0.19 thr=0.25 margin=-0.06 | all=ret10 cur=0.19 thr=0.25 margin=-0.06
1772084920.000,396500,CLOSE,34820.0000,0.057,102,2176074945,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.06 thr=0.15 margin=-0.09 relax=0.00 | all=ret cur=0.06 thr=0.15 margin=-0.09 relax=0.00; ret10 cur=0.06 thr=0.25 margin=-0.19
1772084921.000,233740,CLOSE,20315.0000,-0.049,138,516125815,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00 | all=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00; ret10 cur=-0.05 thr=0.25 margin=-0.30; ret10_non_positive cur=-0.05
1772084922.000,058470,CLOSE,105400.0000,-0.189,39,62909400,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.19 thr=0.15 margin=-0.34 relax=0.00 | all=ret cur=-0.19 thr=0.15 margin=-0.34 relax=0.00; ret10 cur=-0.19 thr=0.25 margin=-0.44; ret10_non_positive cur=-0.19
1772084923.000,005930,CLOSE,217000.0000,0.000,179,14666585750,0.469,0.231,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084923.000,103590,CLOSE,88400.0000,0.113,4,1238100,0.700,0.113,0.000,NO_BUY,reject=ret cur=0.11 thr=0.15 margin=-0.04 relax=0.00 | all=ret cur=0.11 thr=0.15 margin=-0.04 relax=0.00; ret10 cur=0.11 thr=0.25 margin=-0.14
1772084924.000,377300,CLOSE,69000.0000,0.145,30,32084800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.15 thr=0.15 margin=-0.00 relax=0.00 | all=ret cur=0.15 thr=0.15 margin=-0.00 relax=0.00; ret10 cur=0.15 thr=0.25 margin=-0.10
1772084925.000,310210,CLOSE,316500.0000,0.000,2,634000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084925.000,336260,CLOSE,39825.0000,0.000,2,1235350,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084925.000,064760,CLOSE,235500.0000,0.000,4,943000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084926.000,187660,CLOSE,18620.0000,-0.268,198,495252185,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.27 thr=0.15 margin=-0.42 relax=0.00 | all=ret cur=-0.27 thr=0.15 margin=-0.42 relax=0.00; ret10 cur=-0.27 thr=0.25 margin=-0.52; ret10_non_positive cur=-0.27
1772084926.000,035720,CLOSE,61600.0000,0.163,48,57869200,0.155,0.162,0.000,NO_BUY,reject=ret10 cur=0.16 thr=0.25 margin=-0.09 | all=ret10 cur=0.16 thr=0.25 margin=-0.09
1772084926.000,036810,CLOSE,41750.0000,-0.240,10,16739000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.24 thr=0.15 margin=-0.39 relax=0.00 | all=ret cur=-0.24 thr=0.15 margin=-0.39 relax=0.00; ret10 cur=-0.24 thr=0.25 margin=-0.49; ret10_non_positive cur=-0.24
1772084927.000,009900,CLOSE,11520.0000,-0.087,2,1902350,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00 | all=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.09 thr=0.25 margin=-0.34; ret10_non_positive cur=-0.09
1772084927.000,064400,CLOSE,73900.0000,0.135,9,5770450,0.523,0.135,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084928.000,066570,CLOSE,146000.0000,0.000,47,185999100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084928.000,042520,CLOSE,50700.0000,0.000,2,607200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084931.000,086520,CLOSE,184800.0000,-0.054,35,153383700,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00 | all=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00; ret10 cur=-0.05 thr=0.25 margin=-0.30; ret10_non_positive cur=-0.05
1772084932.000,005830,CLOSE,210500.0000,0.238,35,377315500,0.396,0.237,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084932.000,002020,CLOSE,71200.0000,-0.280,4,18991200,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.28 thr=0.15 margin=-0.43 relax=0.00 | all=ret cur=-0.28 thr=0.15 margin=-0.43 relax=0.00; ret10 cur=-0.28 thr=0.25 margin=-0.53; ret10_non_positive cur=-0.28
1772084933.000,124500,CLOSE,60300.0000,-0.166,2,2957600,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.17 thr=0.15 margin=-0.32 relax=0.00 | all=ret cur=-0.17 thr=0.15 margin=-0.32 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.17 thr=0.25 margin=-0.42; ret10_non_positive cur=-0.17
1772084933.000,039030,CLOSE,416000.0000,0.000,3,4160000,0.114,0.120,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084933.000,122630,CLOSE,112505.0000,-0.009,190,5321301529,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.15 margin=-0.16 relax=0.00 | all=ret cur=-0.01 thr=0.15 margin=-0.16 relax=0.00; ret10 cur=-0.01 thr=0.25 margin=-0.26; ret10_non_positive cur=-0.01
1772084934.000,229200,CLOSE,20982.0000,0.010,95,34754214,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.15 margin=-0.14 relax=0.00 | all=ret cur=0.01 thr=0.15 margin=-0.14 relax=0.00; ret10 cur=0.01 thr=0.25 margin=-0.24
1772084934.000,089890,CLOSE,25400.0000,0.592,2,736800,0.500,0.000,0.000,NO_BUY,reject=ticks cur=2 thr=4 margin=-2 | all=ticks cur=2 thr=4 margin=-2
1772084940.000,396500,CLOSE,34820.0000,0.043,95,483065335,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.04 thr=0.15 margin=-0.11 relax=0.00 | all=ret cur=0.04 thr=0.15 margin=-0.11 relax=0.00; ret10 cur=0.04 thr=0.25 margin=-0.21
1772084940.000,035420,CLOSE,261000.0000,0.192,36,338197500,0.520,0.192,0.000,NO_BUY,reject=ret10 cur=0.19 thr=0.25 margin=-0.06 | all=ret10 cur=0.19 thr=0.25 margin=-0.06
1772084941.000,233740,CLOSE,20310.0000,-0.010,35,130983674,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.01 thr=0.15 margin=-0.16 relax=0.00 | all=ret cur=-0.01 thr=0.15 margin=-0.16 relax=0.00; ret10 cur=-0.01 thr=0.25 margin=-0.26; ret10_non_positive cur=-0.01
1772084942.000,058470,CLOSE,105400.0000,0.000,17,46822900,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084943.000,005930,CLOSE,217000.0000,0.231,191,1612555500,0.471,0.231,0.000,NO_BUY,reject=ret10 cur=0.23 thr=0.25 margin=-0.02 | all=ret10 cur=0.23 thr=0.25 margin=-0.02
1772084943.000,103590,CLOSE,88600.0000,0.113,5,55489400,0.706,0.226,0.000,NO_BUY,reject=ret cur=0.11 thr=0.15 margin=-0.04 relax=0.00 | all=ret cur=0.11 thr=0.15 margin=-0.04 relax=0.00; ret10 cur=0.11 thr=0.25 margin=-0.14
1772084944.000,377300,CLOSE,69100.0000,0.145,26,62869550,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084946.000,035720,CLOSE,61500.0000,0.163,28,76686750,0.158,0.162,0.000,NO_BUY,reject=ret10 cur=0.16 thr=0.25 margin=-0.09 | all=ret10 cur=0.16 thr=0.25 margin=-0.09
1772084946.000,064760,CLOSE,235000.0000,0.000,5,3537500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084946.000,187660,CLOSE,18800.0000,0.642,115,252073690,0.500,0.000,0.000,NO_BUY,pullback_wait cur=18800.00 peak=18810.00 pb_thr=18772.38 reb_thr=18800.60 pulled=1
1772084948.000,066570,CLOSE,146700.0000,0.411,180,3180622100,0.500,0.000,0.000,NO_BUY,pullback_wait cur=146700.00 peak=146700.00 pb_thr=146406.60 reb_thr=146626.65 pulled=0
1772084949.000,009900,CLOSE,11520.0000,-0.087,5,4573420,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00 | all=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00; ret10 cur=-0.09 thr=0.25 margin=-0.34; ret10_non_positive cur=-0.09
1772084949.000,064400,CLOSE,73900.0000,0.000,10,11909400,0.511,0.135,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084950.000,036810,CLOSE,41750.0000,0.000,2,918500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084951.000,086520,CLOSE,184800.0000,-0.054,33,116979500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00 | all=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00; ret10 cur=-0.05 thr=0.25 margin=-0.30; ret10_non_positive cur=-0.05
1772084953.000,122630,CLOSE,112465.0000,-0.084,340,3435840480,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.08 thr=0.15 margin=-0.23 relax=0.00 | all=ret cur=-0.08 thr=0.15 margin=-0.23 relax=0.00; ret10 cur=-0.08 thr=0.25 margin=-0.33; ret10_non_positive cur=-0.08
1772084953.000,005830,CLOSE,211000.0000,-0.472,18,169132000,0.409,0.237,0.000,NO_BUY,reject=ret cur=-0.47 thr=0.15 margin=-0.62 relax=0.00 | all=ret cur=-0.47 thr=0.15 margin=-0.62 relax=0.00; ret10 cur=-0.47 thr=0.25 margin=-0.72; ret10_non_positive cur=-0.47
1772084953.000,336260,CLOSE,39850.0000,-0.125,2,79650,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.13 thr=0.15 margin=-0.28 relax=0.00 | all=ret cur=-0.13 thr=0.15 margin=-0.28 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.13 thr=0.25 margin=-0.38; ret10_non_positive cur=-0.13
1772084954.000,229200,CLOSE,20980.0000,-0.024,158,1887707651,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00 | all=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00; ret10 cur=-0.02 thr=0.25 margin=-0.27; ret10_non_positive cur=-0.02
1772084954.000,039030,CLOSE,415000.0000,-0.120,8,75632500,0.124,0.120,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084954.000,002020,CLOSE,71400.0000,0.140,7,4925600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084954.000,124500,CLOSE,60200.0000,0.166,7,17727400,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.17 thr=0.25 margin=-0.08 | all=ret10 cur=0.17 thr=0.25 margin=-0.08
1772084956.000,042520,CLOSE,50600.0000,0.198,5,6496300,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.20 thr=0.25 margin=-0.05 | all=ret10 cur=0.20 thr=0.25 margin=-0.05
1772084960.000,396500,CLOSE,34775.0000,0.043,143,1751549505,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.04 thr=0.15 margin=-0.11 relax=0.00 | all=ret cur=0.04 thr=0.15 margin=-0.11 relax=0.00; ret10 cur=0.04 thr=0.25 margin=-0.21
1772084960.000,035420,CLOSE,261000.0000,0.000,43,189545000,0.448,0.191,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084960.000,310210,CLOSE,316000.0000,-0.158,2,24015000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00 | all=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.16 thr=0.25 margin=-0.41; ret10_non_positive cur=-0.16
1772084961.000,233740,CLOSE,20300.0000,0.025,48,482838010,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.02 thr=0.15 margin=-0.13 relax=0.00 | all=ret cur=0.02 thr=0.15 margin=-0.13 relax=0.00; ret10 cur=0.02 thr=0.25 margin=-0.23
1772084962.000,001500,CLOSE,13370.0000,0.000,2,2941400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084962.000,058470,CLOSE,105500.0000,0.000,70,101503400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084963.000,005930,CLOSE,216750.0000,-0.115,240,1763087250,0.467,0.231,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084964.000,103590,CLOSE,88600.0000,-0.113,6,4690700,0.594,0.113,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00 | all=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00; ret10 cur=-0.11 thr=0.25 margin=-0.36; ret10_non_positive cur=-0.11
1772084964.000,377300,CLOSE,69100.0000,0.000,25,14570850,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084966.000,187660,CLOSE,18690.0000,-0.585,114,189598920,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.59 thr=0.15 margin=-0.74 relax=0.00 | all=ret cur=-0.59 thr=0.15 margin=-0.74 relax=0.00; ret10 cur=-0.59 thr=0.25 margin=-0.84; ret10_non_positive cur=-0.59
1772084966.000,035720,CLOSE,61600.0000,-0.162,137,427120800,0.163,0.162,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00 | all=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00; ret10 cur=-0.16 thr=0.25 margin=-0.41; ret10_non_positive cur=-0.16
1772084968.000,066570,CLOSE,146800.0000,0.068,77,303462350,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00 | all=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00; ret10 cur=0.07 thr=0.25 margin=-0.18
1772084968.000,064760,CLOSE,235000.0000,-0.213,3,3756000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.21 thr=0.15 margin=-0.36 relax=0.00 | all=ret cur=-0.21 thr=0.15 margin=-0.36 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=-0.21 thr=0.25 margin=-0.46; ret10_non_positive cur=-0.21
1772084969.000,064400,CLOSE,74000.0000,0.135,12,8132500,0.511,0.135,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084971.000,086520,CLOSE,184800.0000,0.000,18,35851000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084973.000,122630,CLOSE,112380.0000,0.004,105,1220708325,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25
1772084973.000,336260,CLOSE,39850.0000,0.000,3,119400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084973.000,005830,CLOSE,211000.0000,0.236,21,40608000,0.340,0.237,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084973.000,036810,CLOSE,41700.0000,0.120,2,125000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00 | all=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.12 thr=0.25 margin=-0.13
1772084973.000,009900,CLOSE,11510.0000,0.000,4,18392980,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084974.000,229200,CLOSE,20980.0000,0.000,46,47973731,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
