date,equity
2023-10-30,114194530.71689124
2023-10-31,110504278.68801074
2023-11-01,109842932.68801074
2023-11-02,115015596.68801074
2023-11-03,116102947.68801074
2023-11-06,133100605.68801074
2023-11-07,127146161.68801074
2023-11-08,123466865.68801074
2023-11-09,123140096.68801074
2023-11-10,122973223.68801074
2023-11-13,121363158.68801074
2023-11-14,124571866.68801074
2023-11-15,126131584.68801074
2023-11-16,124750766.68801074
2023-11-17,124526606.68801074
2023-11-20,125890375.68801074
2023-11-21,125856904.68801074
2023-11-22,125655139.68801074
2023-11-23,125944652.68801074
2023-11-24,126003286.68801074
2023-11-27,124844879.68801074
2023-11-28,127173546.68801074
2023-11-29,128392962.68801074
2023-11-30,129053527.24000974
2023-12-01,124677352.24000974
2023-12-04,124809807.24000974
2023-12-05,121704941.24000974
2023-12-06,120952645.24000974
2023-12-07,120626220.24000974
2023-12-08,123534428.24000974
2023-12-11,122764553.24000974
2023-12-12,124032656.24000974
2023-12-13,122403882.24000974
2023-12-14,125142929.24000974
2023-12-15,126790608.24000974
2023-12-18,127545433.24000974
2023-12-19,127612198.24000974
2023-12-20,128391920.24000974
2023-12-21,131874472.24000974
2023-12-22,132124148.24000974
2023-12-26,135739077.24000973
2023-12-27,138641837.24000973
2023-12-28,140621755.060751
2024-01-02,138222740.060751
2024-01-03,131683563.06075099
2024-01-04,131136488.06075099
2024-01-05,131314796.06075099
2024-01-08,130152967.06075099
2024-01-09,130047030.06075099
2024-01-10,128304678.06075099
2024-01-11,130575278.06075099
2024-01-12,127639276.06075099
2024-01-15,126625182.06075099
2024-01-16,125062365.06075099
2024-01-17,122125193.06075099
2024-01-18,122082976.06075099
2024-01-19,121496064.06075099
2024-01-22,119386660.06075099
2024-01-23,118441803.06075099
2024-01-24,118823703.06075099
2024-01-25,117037620.06075099
2024-01-26,119751125.06075099
2024-01-29,119799413.06075099
2024-01-30,118974691.06075099
2024-01-31,118880432.69581379
2024-02-01,120869874.69581379
2024-02-02,123064605.69581379
2024-02-05,122236273.69581379
2024-02-06,122539843.69581379
2024-02-07,123570608.69581379
2024-02-08,124882870.69581379
2024-02-13,124959006.69581379
2024-02-14,124722786.69581379
2024-02-15,125954537.69581379
2024-02-16,127932058.69581379
2024-02-19,126868713.69581379
2024-02-20,126669663.69581379
2024-02-21,126307056.69581379
2024-02-22,126539494.69581379
2024-02-23,126657706.69581379
2024-02-26,126646856.69581379
2024-02-27,124265965.69581379
2024-02-28,124283406.69581379
2024-02-29,124173319.6518838
2024-03-04,126187905.6518838
2024-03-05,124461976.6518838
2024-03-06,123495220.6518838
2024-03-07,123753514.6518838
2024-03-08,125085506.6518838
2024-03-11,125228551.6518838
2024-03-12,127458664.6518838
2024-03-13,128374285.6518838
2024-03-14,128046206.6518838
2024-03-15,124725778.6518838
2024-03-18,126035184.6518838
2024-03-19,125196156.6518838
2024-03-20,125096210.6518838
2024-03-21,127610393.6518838
