date,equity
2023-03-13,44672871.47387408
2023-03-14,42846226.47387408
2023-03-15,44183286.47387408
2023-03-16,43605831.47387408
2023-03-17,44062611.47387408
2023-03-20,43369486.47387408
2023-03-21,43942246.47387408
2023-03-22,44019001.47387408
2023-03-23,43763186.47387408
2023-03-24,43026736.47387408
2023-03-27,43481411.47387408
2023-03-28,43753756.47387408
2023-03-29,44453311.47387408
2023-03-30,44845366.47387408
2023-03-31,44859885.36001314
2023-04-03,45740930.36001314
2023-04-04,44766909.36001314
2023-04-05,44954279.36001314
2023-04-06,43978236.36001314
2023-04-07,44502021.36001314
2023-04-10,44318856.36001314
2023-04-11,44956476.36001314
2023-04-12,44832092.36001314
2023-04-13,45620457.36001314
2023-04-14,45680809.36001314
2023-04-17,45556527.36001314
2023-04-18,44913720.36001314
2023-04-19,45480040.36001314
2023-04-20,44374230.36001314
2023-04-21,43821595.36001314
2023-04-24,43809142.36001314
2023-04-25,45178184.36001314
2023-04-26,43004873.36001314
2023-04-27,43640582.36001314
2023-04-28,44219834.9238496
2023-05-02,44219834.9238496
2023-05-03,44219834.9238496
2023-05-04,44219834.9238496
2023-05-08,44219834.9238496
2023-05-09,44219834.9238496
2023-05-10,44219834.9238496
2023-05-11,44219834.9238496
2023-05-12,44219834.9238496
2023-05-15,44219834.9238496
2023-05-16,44219834.9238496
2023-05-17,44219834.9238496
2023-05-18,44219834.9238496
2023-05-19,44219834.9238496
2023-05-22,44219834.9238496
2023-05-23,44219834.9238496
2023-05-24,44219834.9238496
2023-05-25,44219834.9238496
2023-05-26,44219834.9238496
2023-05-30,44219834.9238496
2023-05-31,44081700.70585855
2023-06-01,44387924.70585855
2023-06-02,44346429.70585855
2023-06-05,43854135.70585855
2023-06-07,43881940.70585855
2023-06-08,44058670.70585855
2023-06-09,45365162.70585855
2023-06-12,45107317.70585855
2023-06-13,46091620.70585855
2023-06-14,45690791.70585855
2023-06-15,46609474.70585855
2023-06-16,46517040.70585855
2023-06-19,46066896.70585855
2023-06-20,46509975.70585855
2023-06-21,45590012.70585855
2023-06-22,45471837.70585855
2023-06-23,45614296.70585855
2023-06-26,46272445.70585855
2023-06-27,45953071.70585855
2023-06-28,46341590.70585855
2023-06-29,46762734.70585855
2023-06-30,46116569.23333736
2023-07-03,46914569.23333736
2023-07-04,47020969.23333736
2023-07-05,46595369.23333736
2023-07-06,44786569.23333736
2023-07-07,45850569.23333736
2023-07-10,45744169.23333736
2023-07-11,47074169.23333736
2023-07-12,45424969.23333736
2023-07-13,45105769.23333736
2023-07-14,44573769.23333736
2023-07-17,43988569.23333736
2023-07-18,42498969.23333736
2023-07-19,43084169.23333736
2023-07-20,43296969.23333736
2023-07-21,42073369.23333736
2023-07-24,44786569.23333736
2023-07-25,49414969.23333736
2023-07-26,45105769.23333736
2023-07-27,41062569.23333736
2023-07-28,42977769.23333736
2023-07-31,43561959.61634115
2023-08-01,42141703.61634115
2023-08-02,42341462.61634115
2023-08-03,43122590.61634115
2023-08-04,43100501.61634115
2023-08-07,44122470.61634115
2023-08-08,43999146.61634115
2023-08-09,45273805.61634115
2023-08-10,45027125.61634115
2023-08-11,44329930.61634115
2023-08-14,44432158.61634115
2023-08-16,45099323.61634115
2023-08-17,45012940.61634115
2023-08-18,44576586.61634115
2023-08-21,44698718.61634115
2023-08-22,44200245.61634115
2023-08-23,44553184.61634115
2023-08-24,45224715.61634115
2023-08-25,44471455.61634115
2023-08-28,44414284.61634115
2023-08-29,45142656.61634115
2023-08-30,45257622.61634115
2023-08-31,45334627.43096871
2023-09-01,45484427.43096871
2023-09-04,46383227.43096871
2023-09-05,48255727.43096871
2023-09-06,46533027.43096871
2023-09-07,45709127.43096871
2023-09-08,46383227.43096871
2023-09-11,46757727.43096871
2023-09-12,46757727.43096871
2023-09-13,46458127.43096871
2023-09-14,46757727.43096871
2023-09-15,48031027.43096871
2023-09-18,48031027.43096871
2023-09-19,47881227.43096871
2023-09-20,49678827.43096871
2023-09-21,46682827.43096871
2023-09-22,46458127.43096871
2023-09-25,45409527.43096871
2023-09-26,44435827.43096871
2023-09-27,44494503.63033371
2023-10-04,44494503.63033371
2023-10-05,44494503.63033371
2023-10-06,44494503.63033371
2023-10-10,44494503.63033371
2023-10-11,44494503.63033371
2023-10-12,44494503.63033371
2023-10-13,44494503.63033371
2023-10-16,44494503.63033371
2023-10-17,44494503.63033371
2023-10-18,44494503.63033371
2023-10-19,44494503.63033371
2023-10-20,44494503.63033371
2023-10-23,44494503.63033371
2023-10-24,44494503.63033371
2023-10-25,44494503.63033371
2023-10-26,44494503.63033371
2023-10-27,44494503.63033371
2023-10-30,44494503.63033371
2023-10-31,44355458.20453871
2023-11-01,43496163.20453871
2023-11-02,42266058.20453871
2023-11-03,42189783.20453871
2023-11-06,40408718.20453871
2023-11-07,41703608.20453871
2023-11-08,41811063.20453871
2023-11-09,41623233.20453871
2023-11-10,40748463.20453871
2023-11-13,40898473.20453871
2023-11-14,40268408.20453871
2023-11-15,39986288.20453871
2023-11-16,39716293.20453871
2023-11-17,40877918.20453871
2023-11-20,40581478.20453871
2023-11-21,40592853.20453871
2023-11-22,40628248.20453871
2023-11-23,40009038.20453871
2023-11-24,41021288.20453871
2023-11-27,41510293.20453871
2023-11-28,40947438.20453871
2023-11-29,40780048.20453871
2023-11-30,40504332.59876321
2023-12-01,39675732.59876321
2023-12-04,39535032.59876321
2023-12-05,39389032.59876321
2023-12-06,40049732.59876321
2023-12-07,39839932.59876321
2023-12-08,39936132.59876321
2023-12-11,40202032.59876321
2023-12-12,40338232.59876321
2023-12-13,40404432.59876321
2023-12-14,40974932.59876321
2023-12-15,40408132.59876321
2023-12-18,40059232.59876321
2023-12-19,39897632.59876321
2023-12-20,40867732.59876321
2023-12-21,40606532.59876321
2023-12-22,40952132.59876321
2023-12-26,40990232.59876321
2023-12-27,40680532.59876321
2023-12-28,40575218.10883042
2024-01-02,40931588.10883042
2024-01-03,40140788.10883042
2024-01-04,39327308.10883042
2024-01-05,39238106.10883042
2024-01-08,38892956.10883042
2024-01-09,39054438.10883042
2024-01-10,39389018.10883042
2024-01-11,39408858.10883042
