date,sym,side,price,qty,value,cost
20201230,002380,BUY,198092.49999999997,24,4754219.999999999,713.1329999999998
20210129,229200,SELL,14025.796,431,6045118.076,14810.5392862
20210129,122630,SELL,25263.98,366,9246616.68,22654.210865999998
20210129,006800,SELL,9429.626,614,5789790.364,14184.9863918
20210129,005380,SELL,228313.0,31,7077703.0,17340.372349999998
20210129,051900,SELL,1552329.0,3,4656987.0,11409.61815
20210129,139480,SELL,163508.0,37,6049796.0,14822.0002
20210129,030000,SELL,19242.1,278,5349303.8,13105.79431
20210129,010780,SELL,53538.9,122,6531745.8,16002.777209999998
20210129,004800,SELL,56987.523,110,6268627.53,15358.1374485
20210129,012630,SELL,10917.15,590,6441118.5,15780.740324999999
20210129,091160,BUY,33514.242,196,6568791.432,985.3187148
20210129,009410,BUY,24590.550999999996,267,6565677.116999999,984.8515675499997
20210129,008770,BUY,81142.7,81,6572558.7,985.8838049999999
20210129,069960,BUY,78434.59999999999,83,6510071.799999999,976.5107699999998
20210129,234340,BUY,21682.854,303,6569904.762,985.4857142999999
20210129,111770,BUY,35506.2,185,6568646.999999999,985.2970499999998
20210129,139130,BUY,6389.11,1030,6580783.3,987.1174949999998
20210129,016360,BUY,37863.24999999999,173,6550342.249999999,982.5513374999998
20210129,046890,BUY,19708.949999999997,334,6582789.299999999,987.4183949999997
20210129,013890,BUY,70451.723,62,4368006.825999999,655.2010238999999
20210226,032830,SELL,74775.0,81,6056775.0,14839.09875
20210226,006120,SELL,65203.8,99,6455176.2,15815.18169
20210226,009410,SELL,24037.67,267,6418057.89,15724.2418305
20210226,008770,SELL,81355.2,81,6589771.2,16144.93944
20210226,234340,SELL,22228.115,303,6735118.845000001,16501.041170250002
20210226,111770,SELL,41874.0,185,7746690.0,18979.390499999998
20210226,013890,SELL,64442.092,62,3995409.704,9788.7537748
20210226,002700,BUY,2176.5099999999998,3104,6755887.039999999,1013.3830559999998
20210226,175330,BUY,5847.49,1155,6753850.95,1013.0776424999999
20210226,010140,BUY,6210.575999999999,1088,6757106.687999999,1013.5660031999997
20210226,017040,BUY,2296.87,2942,6757391.54,1013.6087309999999
20210226,075580,BUY,5014.999999999999,1347,6755204.999999999,1013.2807499999998
20210226,031430,BUY,38013.7,177,6728424.899999999,1009.2637349999999
20210226,004800,BUY,61889.111999999994,54,3342012.0479999995,501.30180719999987
20210331,005490,SELL,319040.0,30,9571200.0,23449.44
20210331,009150,SELL,186937.5,38,7103625.0,17403.88125
20210331,071050,SELL,85343.2,82,6998142.399999999,17145.448879999996
20210331,046890,SELL,18444.5,334,6160463.0,15093.13435
20210331,017040,SELL,2397.785,2942,7054283.47,17282.994501499998
