date,sym,side,price,qty,value,cost
20230927,004490,SELL,58922.7,749,44133102.3,108126.100635
20231031,252710,BUY,3309.8999999999996,6721,22245837.9,3336.8756849999995
20231031,006650,BUY,159577.3,138,22021667.4,3303.2501099999995
20231130,252710,SELL,2661.99,6721,17891234.79,43833.5252355
20231130,006650,SELL,163906.8,138,22619138.4,55416.88907999999
20231130,017670,BUY,52356.59999999999,258,13508002.799999997,2026.2004199999994
20231130,000120,BUY,113439.29999999999,119,13499276.7,2024.8915049999996
20231130,000990,BUY,62085.69999999999,217,13472596.899999999,2020.8895349999996
20231228,017670,SELL,49949.7,258,12887022.6,31573.20537
20231228,000120,SELL,126818.4,119,15091389.6,36973.90452
20231228,000990,SELL,58424.2,217,12678051.399999999,31061.225929999997
20231228,200880,BUY,19237.539999999997,1057,20334079.779999997,3050.1119669999994
20231228,088980,BUY,12455.253999999999,1618,20152600.972,3022.8901457999996
20240131,200880,SELL,16839.33,1057,17799171.810000002,43607.9709345
20240131,088980,SELL,12400.686,1618,20064309.948,49157.55937259999
20240131,000880,BUY,27331.749999999996,138,3771781.4999999995,565.7672249999998
20240131,000270,BUY,103208.69999999998,36,3715513.1999999993,557.3269799999998
20240131,036460,BUY,26529.35,143,3793697.05,569.0545574999999
20240131,028260,BUY,138413.99999999997,27,3737177.999999999,560.5766999999998
20240131,055550,BUY,40972.549999999996,92,3769474.5999999996,565.4211899999999
20240131,207940,BUY,1239972.792,3,3719918.3759999997,557.9877563999999
20240131,023530,BUY,82446.59999999999,46,3792543.5999999996,568.8815399999999
20240131,034730,BUY,184050.49999999997,20,3681009.9999999995,552.1514999999998
20240131,088350,BUY,3044.1049999999996,1247,3795998.9349999996,569.3998402499999
20240131,004990,BUY,29137.149999999998,130,3787829.4999999995,568.1744249999999
20240229,000880,SELL,29311.8,138,4045028.4,9910.31958
20240229,000270,SELL,124126.5,36,4468554.0,10947.9573
20240229,036460,SELL,28913.0,143,4134559.0,10129.66955
20240229,028260,SELL,156229.9,27,4218207.3,10334.607885
20240229,055550,SELL,43419.35,92,3994580.1999999997,9786.72149
20240229,207940,SELL,1135711.613,3,3407134.8389999997,8347.480355549998
20240229,023530,SELL,77367.2,46,3558891.1999999997,8719.28344
20240229,034730,SELL,191224.6,20,3824492.0,9370.0054
20240229,088350,SELL,3140.55,1247,3916265.85,9594.8513325
20240229,004990,SELL,30109.4,130,3914222.0,9589.8439
20240229,015760,BUY,24874.399999999998,533,13258055.2,1988.7082799999996
20240229,079160,BUY,6198.539999999999,2140,13264875.599999998,1989.7313399999996
20240229,145720,BUY,144632.59999999998,90,13016933.999999998,1952.5400999999995
20240329,015760,SELL,21934.0,533,11690822.0,28642.513899999998
20240329,079160,SELL,5523.38,2140,11820033.200000001,28959.08134
20240329,145720,SELL,135492.3,90,12194306.999999998,29876.052149999996
20240329,449450,BUY,14892.543999999998,2384,35503824.896,5325.573734399999
20240430,449450,SELL,15426.581,2384,36776969.104,90103.5743048
20240430,090430,BUY,170008.49999999997,54,9180458.999999998,1377.0688499999997
20240430,204320,BUY,39518.2,234,9247258.799999999,1387.0888199999997
20240430,011070,BUY,222665.99999999997,41,9129305.999999998,1369.3958999999995
20240430,329180,BUY,138113.09999999998,67,9253577.7,1388.0366549999997
20240531,090430,SELL,193617.4,54,10455339.6,25615.582019999998
20240531,204320,SELL,43269.8,234,10125133.200000001,24806.576340000003
20240531,011070,SELL,247256.0,41,10137496.0,24836.8652
20240531,329180,SELL,128313.9,67,8597031.299999999,21062.726684999998
20240531,090460,BUY,26529.35,743,19711307.05,2956.6960575
20240531,161890,BUY,64492.899999999994,302,19476855.799999997,2921.528369999999
20240628,090460,SELL,24127.4,743,17926658.2,43920.312589999994
20240628,161890,SELL,70986.4,302,21437892.799999997,52522.83735999999
20240628,003490,BUY,23319.749999999996,1677,39107220.74999999,5866.083112499999
20240731,003490,SELL,21186.25,1677,35529341.25,87046.8860625
20240731,009540,BUY,207620.99999999997,28,5813387.999999999,872.0081999999998
20240731,138930,BUY,9548.56,625,5967850.0,895.1774999999999
20240731,028050,BUY,28635.649999999998,208,5956215.199999999,893.4322799999998
20240731,006360,BUY,19909.55,300,5972865.0,895.9297499999999
20240731,006280,BUY,134101.09999999998,44,5900448.3999999985,885.0672599999997
20240731,207940,BUY,1384636.4849999999,4,5538545.9399999995,830.7818909999999
20240830,009540,SELL,190825.8,28,5343122.399999999,13090.649879999999
20240830,138930,SELL,10129.52,625,6330950.0,15510.8275
20240830,028050,SELL,25273.95,208,5256981.600000001,12879.604920000002
20240830,006360,SELL,20438.5,300,6131550.0,15022.297499999999
20240830,006280,SELL,170387.3,44,7497041.199999999,18367.750939999998
20240830,207940,SELL,1437982.073,4,5751928.292,14092.2243154
20240830,091810,BUY,2808.3999999999996,13014,36548517.599999994,5482.277639999998
20240930,091810,SELL,2915.228,13014,37938777.192,92950.0041204
20241129,003490,BUY,26027.85,1453,37818466.05,5672.769907499999
20241230,003490,SELL,22532.2,1453,32739286.6,80211.25217
20250131,086280,BUY,149848.19999999998,110,16483301.999999998,2472.4952999999996
20250131,000720,BUY,31143.149999999998,526,16381296.899999999,2457.1945349999996
20250228,086280,SELL,129709.7,110,14268067.0,34956.764149999995
20250228,000720,SELL,33399.5,526,17568137.0,43041.93565
20250228,047050,BUY,52055.7,607,31597809.9,4739.671484999999
20250331,047050,SELL,49102.25,607,29805065.75,73022.4110875
20250430,006800,BUY,11833.393999999998,846,10011051.324,1501.6576985999998
20250430,008770,BUY,44081.85,227,10006579.95,1500.9869924999998
20250430,130660,BUY,12657.859999999999,785,9936420.1,1490.4630149999998
20250530,006800,SELL,15435.554,846,13058478.684,31993.2727758
20250530,008770,SELL,49451.2,227,11225422.399999999,27502.284879999996
20250530,130660,SELL,11425.62,785,8969111.700000001,21974.323665000004
20250530,071050,BUY,108323.99999999999,61,6607763.999999999,991.1645999999997
20250530,047040,BUY,4227.6449999999995,1574,6654313.2299999995,998.1469844999998
20250530,000880,BUY,75726.49999999999,87,6588205.499999999,988.2308249999998
20250530,032830,BUY,99196.69999999998,67,6646178.8999999985,996.9268349999996
20250530,078930,BUY,43680.649999999994,152,6639458.799999999,995.9188199999998
20250630,071050,SELL,139181.2,61,8490053.200000001,20800.630340000003
20250630,047040,SELL,4167.46,1574,6559582.04,16070.975998
20250630,000880,SELL,94017.1,87,8179487.7,20039.744865
20250630,032830,SELL,127017.8,67,8510192.6,20849.971869999998
20250630,078930,SELL,46510.05,152,7069527.600000001,17320.34262
20250630,001430,BUY,32998.7,392,12935490.399999999,1940.3235599999996
20250630,103590,BUY,41323.6,313,12934286.799999999,1940.1430199999998
20250630,055550,BUY,61584.19999999999,208,12809513.599999998,1921.4270399999996
20250731,001430,SELL,31255.95,392,12252332.4,30018.21438
20250731,103590,SELL,42422.35,313,13278195.549999999,32531.579097499995
20250731,055550,SELL,67796.0,208,14101568.0,34548.8416
20250731,034220,BUY,10872.519999999999,1825,19842348.999999996,2976.352349999999
20250731,042660,BUY,112636.9,174,19598820.599999998,2939.8230899999994
20250829,034220,SELL,11964.0,1825,21834300.0,53494.034999999996
20250829,042660,SELL,111664.0,174,19429536.0,47602.3632
20250829,011070,BUY,169607.3,241,40875359.3,6131.303894999999
20250930,011070,SELL,187236.6,241,45124020.6,110553.85047
20251031,396500,BUY,18851.385,483,9105218.955,1365.7828432499998
20251031,352820,BUY,342022.99999999994,26,8892597.999999998,1333.8896999999995
20251031,417200,BUY,13440.199999999999,677,9099015.399999999,1364.8523099999998
20251031,011790,BUY,120389.08699999998,75,9029181.524999999,1354.3772287499996
20251031,005380,BUY,290869.99999999994,31,9016969.999999998,1352.5454999999995
20251128,396500,SELL,17876.21,483,8634209.43,21153.813103499997
20251128,352820,SELL,298601.5,26,7763639.0,19020.915549999998
20251128,417200,SELL,11625.02,677,7870138.54,19281.839423
20251128,011790,SELL,104206.44,75,7815483.0,19147.93335
20251128,005380,SELL,260715.5,31,8082180.5,19801.342225
20251128,204320,BUY,46739.799999999996,857,40056008.599999994,6008.401289999999
20251230,204320,SELL,58523.9,857,50154982.300000004,122879.70663500001
20251230,347700,BUY,14734.069999999998,3388,49919029.16,7487.854373999999
20260130,347700,SELL,27118.4,3388,91877139.2,225098.99104
20260130,417200,BUY,17381.989999999998,1767,30713976.33,4607.096449499999
20260130,396500,BUY,29849.279999999995,1029,30714909.119999994,4607.236367999999
20260130,108320,BUY,54864.09999999999,554,30394711.399999995,4559.206709999999
20260227,417200,SELL,17527.26,1767,30970668.419999998,75878.13762899999
20260227,396500,SELL,35981.73,1029,37025200.17,90711.7404165
20260227,108320,SELL,58224.8,554,32256539.200000003,79028.52104
20260227,012510,BUY,118755.19999999998,168,19950873.599999998,2992.6310399999993
20260227,138540,BUY,74121.7,270,20012859.0,3001.92885
20260227,010690,BUY,15576.589999999998,1288,20062647.919999998,3009.3971879999995
20260227,439260,BUY,99798.49999999999,201,20059498.499999996,3008.924774999999
20260227,051910,BUY,418752.49999999994,47,19681367.499999996,2952.205124999999
20260331,012510,SELL,118742.7,168,19948773.599999998,48874.495319999995
20260331,138540,SELL,53484.065,270,14440697.55,35379.7089975
20260331,010690,SELL,10279.07,1288,13239442.16,32436.633292
20260331,439260,SELL,85442.9,201,17174022.9,42076.35610499999
20260331,051910,SELL,298103.0,47,14010841.0,34326.56045
20260401,375500,BUY,72717.49999999999,1077,78316747.49999999,11747.512124999997
