date,equity
2023-10-12,123310312.73071013
2023-10-13,123076261.73071013
2023-10-16,123251021.73071013
2023-10-17,123612524.73071013
2023-10-18,124992281.73071013
2023-10-19,122785949.73071013
2023-10-20,121818444.73071013
2023-10-23,120030666.73071013
2023-10-24,119941523.73071013
2023-10-25,121192063.73071013
2023-10-26,119275418.73071013
2023-10-27,118621168.73071013
2023-10-30,117590790.73071013
2023-10-31,116788682.04908524
2023-11-01,118259314.04908524
2023-11-02,118527394.04908524
2023-11-03,119236655.04908524
2023-11-06,122155821.04908524
2023-11-07,120707922.04908524
2023-11-08,120010472.04908524
2023-11-09,121024765.04908524
2023-11-10,121227546.04908524
2023-11-13,121711512.04908524
2023-11-14,122302321.04908524
2023-11-15,123211792.04908524
2023-11-16,123202555.04908524
2023-11-17,122831715.04908524
2023-11-20,122976937.04908524
2023-11-21,123380218.04908524
2023-11-22,123531015.04908524
2023-11-23,123403510.04908524
2023-11-24,123127703.04908524
2023-11-27,123721496.04908524
2023-11-28,124224414.04908524
2023-11-29,123262326.04908524
2023-11-30,123339666.97255735
2023-12-01,122980156.97255735
2023-12-04,123204451.97255735
2023-12-05,122850894.97255735
2023-12-06,123501632.97255735
2023-12-07,123231680.97255735
2023-12-08,123886597.97255735
2023-12-11,124137302.97255735
2023-12-12,125133138.97255735
2023-12-13,124941201.97255735
2023-12-14,125041297.97255735
2023-12-15,124964697.97255735
2023-12-18,124766851.97255735
2023-12-19,124490587.97255735
2023-12-20,125597816.97255735
2023-12-21,125172097.97255735
2023-12-22,125933662.97255735
2023-12-26,126109432.97255735
2023-12-27,124039613.97255735
2023-12-28,125242365.69669211
2024-01-02,124578759.69669211
2024-01-03,123037048.69669211
2024-01-04,122288113.69669211
2024-01-05,120829138.69669211
2024-01-08,120290003.69669211
2024-01-09,120907753.69669211
2024-01-10,120552286.69669211
2024-01-11,119687569.69669211
2024-01-12,119557336.69669211
2024-01-15,120043607.69669211
2024-01-16,118870509.69669211
2024-01-17,117478050.69669211
2024-01-18,117238086.69669211
2024-01-19,117591316.69669211
2024-01-22,118101889.69669211
2024-01-23,119355610.69669211
2024-01-24,119165780.69669211
2024-01-25,119790851.69669211
2024-01-26,120050188.69669211
2024-01-29,122322674.69669211
2024-01-30,123064823.69669211
2024-01-31,124264756.77005002
2024-02-01,127484231.77005002
2024-02-02,129025575.77005002
2024-02-05,127823325.77005002
2024-02-06,126907936.77005002
2024-02-07,128079466.77005002
2024-02-08,129370927.77005002
2024-02-13,130253702.77005002
2024-02-14,128422094.77005002
2024-02-15,127870673.77005002
2024-02-16,129953668.77005002
2024-02-19,132136151.77005002
2024-02-20,130737026.77005002
2024-02-21,130676175.77005002
2024-02-22,131474674.77005002
2024-02-23,132607013.77005002
2024-02-26,130956506.77005002
2024-02-27,130323641.77005002
2024-02-28,130672915.77005002
2024-02-29,130593379.17498782
2024-03-04,132058696.17498782
2024-03-05,131703379.17498782
2024-03-06,131435009.17498782
2024-03-07,131780168.17498782
2024-03-08,132901036.17498782
2024-03-11,131539527.17498782
2024-03-12,131739419.17498782
2024-03-13,132888036.17498782
2024-03-14,134816044.17498782
2024-03-15,133826379.17498782
2024-03-18,133386272.17498782
2024-03-19,132561982.17498782
2024-03-20,133734485.17498782
2024-03-21,136613166.17498782
2024-03-22,136874864.17498782
2024-03-25,136671260.17498782
2024-03-26,137273128.17498782
2024-03-27,135537862.17498782
2024-03-28,134849151.17498782
2024-03-29,134171273.49317153
2024-04-01,133827168.49317153
2024-04-02,133916152.49317153
2024-04-03,132108810.49317153
2024-04-04,133079639.49317153
2024-04-05,131795902.49317153
2024-04-08,132476410.49317153
2024-04-09,131730008.49317153
2024-04-11,131307355.49317153
2024-04-12,130933027.49317153
2024-04-15,130528669.49317153
2024-04-16,128616017.49317153
2024-04-17,128150911.49317153
2024-04-18,130159840.49317153
2024-04-19,128308675.49317153
2024-04-22,129543807.49317153
2024-04-23,129689481.49317153
2024-04-24,131459471.49317153
2024-04-25,130091744.49317153
2024-04-26,131262125.49317153
2024-04-29,132665974.49317153
2024-04-30,132235955.69895403
2024-05-02,131947283.69895403
2024-05-03,131803490.69895403
2024-05-07,134158790.69895403
2024-05-08,134986816.69895405
2024-05-09,133580384.69895403
2024-05-10,134172660.69895403
2024-05-13,134290841.69895405
2024-05-14,133568284.69895403
2024-05-16,134860855.69895405
2024-05-17,133923854.69895403
2024-05-20,134460279.69895405
2024-05-21,134208036.69895403
2024-05-22,133966271.69895403
2024-05-23,133328932.69895403
2024-05-24,131852890.69895403
2024-05-27,132724721.69895403
2024-05-28,133186137.69895403
2024-05-29,132013192.69895403
2024-05-30,130559532.69895403
2024-05-31,130521032.75228629
2024-06-03,131703379.75228629
2024-06-04,129681064.75228629
2024-06-05,130178469.75228629
2024-06-07,131592141.75228629
2024-06-10,132111417.75228629
2024-06-11,131799380.75228629
2024-06-12,133415013.75228629
2024-06-13,134739746.7522863
2024-06-14,134951424.7522863
2024-06-17,135067833.7522863
2024-06-18,136260184.7522863
2024-06-19,137360762.7522863
2024-06-20,138330606.7522863
2024-06-21,137422408.7522863
2024-06-24,137035668.7522863
2024-06-25,137768137.7522863
2024-06-26,137995683.7522863
2024-06-27,137026160.7522863
2024-06-28,138076655.26293105
2024-07-01,137870484.26293105
2024-07-02,137078521.26293105
2024-07-03,138355244.26293105
2024-07-04,139749218.26293105
2024-07-05,140471836.26293105
2024-07-08,139791504.26293105
2024-07-09,139427082.26293105
2024-07-10,139029986.26293105
2024-07-11,140451468.26293105
2024-07-12,140043473.26293105
2024-07-15,141088322.26293105
2024-07-16,142254604.26293105
2024-07-17,141563618.26293105
2024-07-18,141565772.26293105
2024-07-19,140176080.26293105
2024-07-22,139856297.26293105
2024-07-23,140049946.26293105
2024-07-24,139661561.26293105
2024-07-25,137276972.26293105
2024-07-26,140646358.26293105
2024-07-29,143250072.26293105
2024-07-30,141517187.26293105
2024-07-31,142149509.21658903
2024-08-01,143968440.21658903
2024-08-02,138568204.21658903
2024-08-05,127642265.21658905
2024-08-06,131777353.21658905
2024-08-07,135438389.21658903
2024-08-08,136101321.21658903
2024-08-09,137344432.21658903
2024-08-12,138705213.21658903
2024-08-13,138791226.21658903
2024-08-14,139982782.21658903
2024-08-16,141814646.21658903
2024-08-19,142788211.21658903
2024-08-20,144630619.21658903
2024-08-21,145293116.21658903
2024-08-22,144131527.21658903
2024-08-23,144821563.21658903
2024-08-26,144650818.21658903
2024-08-27,143426291.21658903
2024-08-28,143884243.21658903
2024-08-29,142082614.21658903
2024-08-30,142543585.2621634
2024-09-02,142111195.2621634
2024-09-03,143215427.2621634
2024-09-04,140511631.2621634
2024-09-05,140429459.2621634
2024-09-06,140315879.2621634
2024-09-09,139379199.2621634
2024-09-10,140007821.2621634
2024-09-11,137524623.2621634
2024-09-12,138986145.2621634
2024-09-13,142650701.2621634
2024-09-19,144222243.2621634
2024-09-20,143332001.2621634
2024-09-23,143592737.2621634
2024-09-24,143370695.2621634
2024-09-25,140436795.2621634
2024-09-26,142992267.2621634
2024-09-27,142333499.2621634
2024-09-30,139165495.14822957
2024-10-02,137596980.14822957
2024-10-04,138961890.14822957
2024-10-07,139477650.14822957
2024-10-08,138309423.14822957
2024-10-10,139066744.14822957
2024-10-11,138990605.14822957
2024-10-14,140546015.14822957
2024-10-15,141138337.14822957
2024-10-16,141993352.14822957
2024-10-17,141764064.14822957
2024-10-18,142074444.14822957
2024-10-21,142271936.14822957
2024-10-22,142743430.14822957
2024-10-23,141948101.14822957
2024-10-24,142054426.14822957
2024-10-25,142818480.14822957
2024-10-28,142717272.14822957
2024-10-29,142573951.14822957
2024-10-30,142227979.14822957
2024-10-31,140696305.38925713
2024-11-01,140229391.38925713
2024-11-04,140596791.38925713
2024-11-05,140458841.38925713
2024-11-06,142307989.38925713
2024-11-07,141570795.38925713
2024-11-08,141014731.38925713
2024-11-11,142288157.38925713
2024-11-12,140932897.38925713
2024-11-13,138971989.38925713
2024-11-14,139503567.38925713
2024-11-15,138961055.38925713
2024-11-18,139982563.38925713
2024-11-19,140091583.38925713
2024-11-20,141783041.38925713
2024-11-21,141338197.38925713
2024-11-22,142228595.38925713
2024-11-25,141712787.38925713
2024-11-26,141428863.38925713
2024-11-27,143796597.38925713
2024-11-28,144724229.38925713
2024-11-29,143675068.49008328
2024-12-02,144473139.49008328
2024-12-03,146726600.49008328
2024-12-04,143212506.49008328
2024-12-05,141148480.49008328
2024-12-06,140369379.49008328
2024-12-09,136735247.49008328
2024-12-10,137741830.49008328
2024-12-11,138970020.49008328
2024-12-12,139544562.49008328
2024-12-13,141102076.49008328
2024-12-16,140908710.49008328
2024-12-17,139991426.49008328
2024-12-18,142111017.49008328
2024-12-19,140713262.49008328
2024-12-20,139108216.49008328
2024-12-23,141096150.49008328
2024-12-24,141504637.49008328
2024-12-26,140763631.49008328
2024-12-27,137665396.49008328
2024-12-30,135981787.84260553
2025-01-02,136223349.84260553
2025-01-03,135509762.84260553
2025-01-06,134885913.84260553
2025-01-07,135580797.84260553
2025-01-08,134731611.84260553
2025-01-09,134505226.84260553
2025-01-10,134733656.84260553
2025-01-13,135111912.84260553
2025-01-14,134732857.84260553
2025-01-15,134864165.84260553
2025-01-16,134903883.84260553
2025-01-17,135057509.84260553
2025-01-20,135331629.84260553
2025-01-21,135384023.84260553
2025-01-22,135461570.84260553
2025-01-23,135910287.84260553
2025-01-24,136077846.84260553
2025-01-31,137474458.53191456
2025-02-03,136675700.53191456
2025-02-04,136489716.53191456
2025-02-05,136580341.53191456
2025-02-06,137007407.53191456
2025-02-07,135710880.53191456
2025-02-10,135595838.53191456
2025-02-11,135646308.53191456
2025-02-12,135134482.53191456
2025-02-13,134798049.53191456
2025-02-14,135989588.53191456
2025-02-17,135800092.53191456
2025-02-18,135643597.53191456
2025-02-19,135541131.53191456
2025-02-20,136274204.53191456
2025-02-21,135679857.53191456
2025-02-24,135983469.53191456
2025-02-25,135523298.53191456
2025-02-26,135633381.53191456
2025-02-27,135016017.53191456
2025-02-28,133238030.18477206
2025-03-04,132526534.18477206
2025-03-05,131813956.18477206
2025-03-06,133338694.18477206
2025-03-07,132804504.18477206
2025-03-10,132755740.18477206
2025-03-11,131393005.18477206
2025-03-12,131846096.18477206
2025-03-13,131695927.18477206
2025-03-14,131418883.18477206
2025-03-17,133548047.18477206
2025-03-18,132903097.18477206
2025-03-19,133582198.18477206
2025-03-20,133661738.18477206
2025-03-21,133622795.18477206
2025-03-24,133917584.18477206
2025-03-25,134460953.18477207
2025-03-26,133499210.18477206
2025-03-27,133206696.18477206
2025-03-28,131931253.18477206
2025-03-31,130257184.71674791
2025-04-01,131181782.71674791
2025-04-02,131524008.71674791
2025-04-03,129510410.71674791
2025-04-04,129417448.71674791
2025-04-07,124229318.71674791
2025-04-08,123374396.71674791
2025-04-09,120706674.71674791
2025-04-10,125456380.71674791
2025-04-11,124248042.71674791
2025-04-14,124698566.71674791
2025-04-15,126140796.71674791
2025-04-16,127522756.71674791
2025-04-17,127230096.71674791
2025-04-18,128478016.71674791
2025-04-21,129199674.71674791
2025-04-22,129611918.71674791
2025-04-23,130409660.71674791
2025-04-24,130866396.71674791
2025-04-25,131611840.71674791
2025-04-28,132440716.71674791
2025-04-29,134397544.7167479
2025-04-30,135886858.6118313
2025-05-02,136069988.6118313
2025-05-07,136334248.6118313
2025-05-08,136183168.6118313
2025-05-09,136971878.6118313
2025-05-12,138056498.6118313
2025-05-13,137709478.6118313
2025-05-14,138568318.6118313
2025-05-15,138102788.6118313
2025-05-16,138352608.6118313
2025-05-19,137518488.6118313
2025-05-20,137679568.6118313
2025-05-21,137717578.6118313
2025-05-22,137843658.6118313
2025-05-23,138385968.6118313
2025-05-26,140067558.6118313
2025-05-27,139260148.6118313
2025-05-28,139014878.6118313
2025-05-29,140923658.6118313
2025-05-30,140461576.99181083
2025-06-02,140557516.99181083
2025-06-04,144645676.99181083
2025-06-05,144968096.99181083
2025-06-09,147631826.99181083
2025-06-10,147507546.99181083
2025-06-11,148157136.99181083
2025-06-12,147948056.99181083
2025-06-13,145880016.99181083
2025-06-16,148532566.99181083
2025-06-17,148090086.99181083
2025-06-18,149705556.99181083
2025-06-19,151071476.99181083
2025-06-20,153553886.99181083
2025-06-23,153005926.99181083
2025-06-24,158672286.99181083
2025-06-25,160073466.99181083
2025-06-26,159693786.99181083
2025-06-27,158931016.99181083
2025-06-30,160506864.69049308
2025-07-01,161943778.69049308
2025-07-02,161511602.69049308
2025-07-03,163258692.69049308
2025-07-04,160860131.69049308
2025-07-07,162424055.69049308
2025-07-08,167051727.69049308
2025-07-09,170078316.69049308
2025-07-10,172624959.69049308
2025-07-11,172914959.69049308
2025-07-14,175947028.69049308
2025-07-15,175398186.69049308
2025-07-16,171744124.69049308
2025-07-17,173015714.69049308
2025-07-18,171354809.69049308
2025-07-21,171105976.69049308
2025-07-22,170378536.69049308
2025-07-23,168276785.69049308
2025-07-24,166386830.69049308
2025-07-25,165599949.69049308
2025-07-28,162337782.69049308
2025-07-29,163415465.69049308
2025-07-30,163238816.69049308
2025-07-31,163387759.93536034
2025-08-01,155902447.93536034
2025-08-04,157926777.93536034
2025-08-05,160469592.93536034
2025-08-06,161763802.93536034
2025-08-07,163089953.93536034
2025-08-08,164034671.93536034
2025-08-11,162921156.93536034
2025-08-12,163502914.93536034
2025-08-13,163773982.93536034
2025-08-14,163312875.93536034
2025-08-18,161640160.93536034
2025-08-19,160883589.93536034
2025-08-20,160322260.93536034
2025-08-21,160087550.93536034
2025-08-22,160334791.93536034
2025-08-25,161933516.93536034
2025-08-26,161809640.93536034
2025-08-27,161657915.93536034
2025-08-28,162237304.93536034
2025-08-29,161415635.5770557
2025-09-01,160129731.5770557
2025-09-02,160347431.5770557
2025-09-03,161562670.5770557
2025-09-04,161118935.5770557
2025-09-05,161506218.5770557
2025-09-08,161718685.5770557
2025-09-09,163252138.5770557
2025-09-10,166952343.5770557
2025-09-11,168163383.5770557
2025-09-12,169460917.5770557
2025-09-15,171155442.5770557
2025-09-16,171939603.5770557
2025-09-17,171004647.5770557
2025-09-18,172198864.5770557
2025-09-19,173142538.5770557
2025-09-22,173371194.5770557
2025-09-23,174255468.5770557
2025-09-24,172856601.5770557
2025-09-25,172105016.5770557
2025-09-26,169455265.5770557
2025-09-29,171763495.5770557
2025-09-30,170284823.4862827
2025-10-01,170620792.4862827
2025-10-02,174364234.4862827
2025-10-10,177349989.4862827
2025-10-13,177565132.4862827
2025-10-14,176533918.4862827
2025-10-15,181602640.4862827
2025-10-16,184566114.4862827
2025-10-17,182779295.4862827
2025-10-20,185777190.4862827
2025-10-21,184785408.4862827
2025-10-22,188127049.4862827
2025-10-23,187680022.4862827
2025-10-24,190993010.4862827
2025-10-27,193699106.4862827
2025-10-28,192582858.4862827
2025-10-29,194848949.4862827
2025-10-30,194405097.4862827
2025-10-31,197410049.07657522
2025-11-03,199916264.07657522
2025-11-04,197620098.07657522
2025-11-05,194000464.07657522
2025-11-06,199226534.07657522
2025-11-07,195313666.07657522
2025-11-10,202651214.07657522
2025-11-11,202873443.07657522
2025-11-12,207581233.07657522
2025-11-13,207040483.07657522
2025-11-14,201449697.07657522
2025-11-17,202262742.07657522
2025-11-18,196189485.07657522
2025-11-19,196758280.07657522
2025-11-20,198636767.07657522
2025-11-21,194137269.07657522
2025-11-24,194459200.07657522
2025-11-25,195231364.07657522
2025-11-26,199779749.07657522
2025-11-27,199700068.07657522
2025-11-28,198576778.1876617
2025-12-01,199547494.1876617
2025-12-02,203368818.1876617
2025-12-03,203179228.1876617
2025-12-04,202677118.1876617
2025-12-05,204878360.1876617
2025-12-08,205064187.1876617
2025-12-09,204476781.1876617
2025-12-10,202637929.1876617
2025-12-11,201879304.1876617
2025-12-12,204920713.1876617
2025-12-15,202545736.1876617
2025-12-16,199843321.1876617
2025-12-17,201747136.1876617
2025-12-18,199500170.1876617
2025-12-19,201289243.1876617
2025-12-22,204528994.1876617
2025-12-23,204345892.1876617
2025-12-24,205693582.1876617
2025-12-26,203838568.1876617
2025-12-29,204326036.1876617
2025-12-30,202775485.70426422
2026-01-02,202155281.70426422
2026-01-05,205166845.70426422
2026-01-06,206744999.70426422
2026-01-07,207568216.70426422
2026-01-08,205137213.70426422
2026-01-09,207232286.70426422
2026-01-12,206819680.70426422
2026-01-13,209939481.70426422
2026-01-14,211715117.70426422
2026-01-15,213461437.70426422
2026-01-16,215120062.70426422
2026-01-19,217726541.70426422
2026-01-20,218884159.70426422
2026-01-21,223558558.70426422
2026-01-22,223813138.70426422
2026-01-23,224039031.70426422
2026-01-26,222568546.70426422
2026-01-27,226805403.70426422
2026-01-28,227769185.70426422
2026-01-29,231176269.70426422
2026-01-30,229492172.49836522
2026-02-02,223835622.49836522
2026-02-03,233983138.49836522
2026-02-04,238392108.49836522
2026-02-05,235383210.49836522
2026-02-06,234585644.49836522
2026-02-09,243116731.49836522
2026-02-10,247525286.49836522
2026-02-11,251205217.49836522
2026-02-12,255247516.49836522
2026-02-13,252902731.49836522
2026-02-19,257455795.49836522
2026-02-20,263949156.49836522
2026-02-23,265510820.49836522
2026-02-24,265216277.49836522
2026-02-25,268701102.4983652
2026-02-26,268624163.4983652
2026-02-27,260343765.86046174
2026-03-03,251885573.86046174
2026-03-04,225890813.86046174
2026-03-05,239384240.86046174
2026-03-06,237018484.86046174
2026-03-09,229492673.86046174
2026-03-10,235907921.86046174
2026-03-11,239440582.86046174
2026-03-12,238620000.86046174
2026-03-13,234278521.86046174
2026-03-16,234599729.86046174
2026-03-17,238706483.86046174
2026-03-18,245527026.86046174
2026-03-19,242770625.86046174
2026-03-20,247041950.86046174
2026-03-23,233659709.86046174
2026-03-24,238179445.86046174
2026-03-25,241460338.86046174
2026-03-26,238668336.86046174
2026-03-27,240013309.86046174
2026-03-30,232344662.86046174
2026-03-31,226658941.66374677
2026-04-01,237364921.30233875
